Query,Response
2019 Commonwealth Scholarship in the UK .,https://www.shahandanchor.com/home/2019-commonwealth-scholarship-in-the-uk/
GNUkhata Software .,https://www.shahandanchor.com/home/gnukhata-software/
Cognitive Skills Desgin Thinking and Critical Thinking .,https://www.shahandanchor.com/home/cognitive-skills-desgin-thinking-and-critical-thinking-iic/
Self Defense Workshop .,https://www.shahandanchor.com/home/self-defense-workshop/
"Short Term Training Program on ""Recent Trends in IOT"" .",https://www.shahandanchor.com/home/short-term-training-program-on-recent-trends-in-iot/
"Internship opportunity at Microhind, Mumbai .",https://www.shahandanchor.com/home/internship-opportunity-at-microhind-mumbai/
"Global Entrepreneurship Summit at IIT, Kharagpur .",https://www.shahandanchor.com/home/global-entrepreneurship-summit-at-iit-kharagpur/
SAKEC celebrates the achievement of 31st Internship rank among 1800+ colleges .,https://www.shahandanchor.com/home/sakec-celebrates-the-achievement-of-31st-rank-among-1800-colleges/
Startup Support Drive by NMIMS's Atal Incubation Centre (ATC) .,https://www.shahandanchor.com/home/startup-support-drive-by-nmimss-atal-incubation-centre-atc/
Winners of Hunar 2.0 Zonal round .,https://www.shahandanchor.com/home/winners-of-hunar-2-0-zonal-round/
SAKEC Prospectus .,https://www.shahandanchor.com/home/sakec-prospectus/
India First Leadership Talk .,https://www.shahandanchor.com/home/india-first-leadership-talk/
Congratulations Vistaar Placed!!! .,https://www.shahandanchor.com/home/congratulations-vistaar-placed/
Congratulations Logixal Placed!!! .,https://www.shahandanchor.com/home/congratulations-logixal-placed/
"Glimpse of Inauguration Ceremony of STTP on ""Recent Trends in IOT"" .",https://www.shahandanchor.com/home/glimpse-of-inauguration-ceremony-of-sttp-on-recent-trends-in-iot/
IBM Watson Overview session Registration .,https://www.shahandanchor.com/home/ibm-watson-overview-session/
Financial Career Planning .,https://www.shahandanchor.com/home/financial-career-planning/
Inauguration of SAKEC INNOVATION CENTRE .,https://www.shahandanchor.com/home/a-webinar-on-ipr-by-ms-shwetasree-majumnder-principal-of-fishs-law-chamber/
Internship at WAGGY TAILS PRIVATE LIMITED .,https://www.shahandanchor.com/home/internship-at-waggy-tails-private-limited/
Research @ SAKEC .,https://www.shahandanchor.com/home/research-sakec/
"Internship opportunity at IIT, Gandhinagar. .",https://www.shahandanchor.com/home/active-learning-strategies/
Training and Placement opportunity by Techzilla and IIT Bombay E-Cell. .,https://www.shahandanchor.com/home/training-and-placement-opportunity-by-techzilla-and-iit-bombay-e-cell/
Committee for SC/ST .,https://www.shahandanchor.com/home/committee-for-scst/
Congratulations NSEIT Placed!!! .,https://www.shahandanchor.com/home/congratulations-nseit-placed/
Congratulations Wipro Placed!!! .,https://www.shahandanchor.com/home/congratulations-wipro-placed/
Congratulations Dark Horse Digital Solutions Placed!!! .,https://www.shahandanchor.com/home/congratulations-dark-horse-digital-solutions-placed/
Congratulations Zeus Learning Pvt. Ltd. Placed!!! .,https://www.shahandanchor.com/home/congratulations-zeus-learning-pvt-ltd-placed/
Congratulations Servosys Solutions Placed!!! .,https://www.shahandanchor.com/home/congratulations-servosys-solutions-placed/
Congratulations Think and Learn Pvt. Ltd. (BYJUS) Placed!!! .,https://www.shahandanchor.com/home/congratulations-think-and-learn-pvt-ltd-byjus-placed/
Congratulations Bitwise Placed!!! .,https://www.shahandanchor.com/home/congratulations-bitwise-placed/
Congratulations Hexaware Technologies Limited Placed!!! .,https://www.shahandanchor.com/home/congratulations-hexaware-technologies-limited-placed/
Congratulations Reliance Jio Infocomm Limited Placed!!! .,https://www.shahandanchor.com/home/congratulations-reliance-jio-infocomm-limited-placed/
Audited Statement of F.Y. 2016-17 .,https://www.shahandanchor.com/home/audited-statement-of-f-y-2016-17/
Audited Statement of F.Y. 2015-16 .,https://www.shahandanchor.com/home/audited-statement-of-f-y-2015-16/
Life @ SAKEC .,https://www.shahandanchor.com/home/life-sakec/
#BeTheHero .,https://www.shahandanchor.com/home/drug-free-india/
SAKEC CONNECT .,https://www.shahandanchor.com/home/sakec-connect/
Office Staff .,https://www.shahandanchor.com/home/office-staff/
Infra .,https://www.shahandanchor.com/home/infra/
Infrastructure .,https://www.shahandanchor.com/home/infrastructure/
Exam Cell Staff .,https://www.shahandanchor.com/home/exam-cell-staff/
Professional Bodies Policy .,https://www.shahandanchor.com/home/professional-bodies-policy/
Congratulations Jaro Education Placed!!! .,https://www.shahandanchor.com/home/congratulations-jaro-education-placed/
Congratulations CodeArray Technologies Pvt Ltd Placed!!! .,https://www.shahandanchor.com/home/congratulations-wipro-placed-2/
Episode 04 of India First Leadership Talk Series .,https://www.shahandanchor.com/home/episode-03-of-india-first-leadership-talk-series-19th-march-2019/
Google's Developer Student Club Lead Program .,https://www.shahandanchor.com/home/hands-on-github-workshop-2/
Governing Body .,https://www.shahandanchor.com/home/governing-body/
Congratulating the students listed as authors in GNUKhata software .,https://www.shahandanchor.com/home/congratulating-the-students-listed-as-authors-in-gnukhata-software/
"Internship at Centre for Creative Learning (CCL), IIT Gandhinagar .",https://www.shahandanchor.com/home/internship-at-centre-for-creative-learning-ccl-iit-gandhinagar/
Intern with Wisdom Sprouts .,https://www.shahandanchor.com/home/intern-with-wisdom-sprouts/
One Day Python Workshop for Teachers .,https://www.shahandanchor.com/home/design-competition-for-proof-of-concept-development/
Summer Training by Internshala .,https://www.shahandanchor.com/home/summer-training-by-internshala/
Internship in Association with Roti Bank Mumbai .,https://www.shahandanchor.com/home/internship-in-association-with-roti-bank-mumbai/
Stress Free Exams .,https://www.shahandanchor.com/home/machine-learning-tools/
Hands-on Workshop and Competition on Robotics .,https://www.shahandanchor.com/home/hands-on-workshop-and-competition-on-robotics/
Grand Summer Internship Fair by Internshala .,https://www.shahandanchor.com/home/intellectual-property-rightsipr/
ISTE IV CSTM .,https://www.shahandanchor.com/home/iste-iv-cstm/
ISTE-Magazine Article Collection 2019 .,https://www.shahandanchor.com/home/iste-magazine-launch-2019/
Student Development Workshop on Agile Software Development .,https://www.shahandanchor.com/home/orientation-for-enterprise-resource-planning-erp/
Internship in Association with Live Your Dream Foundation (Happy Bubbles) .,https://www.shahandanchor.com/home/internship-in-association-with-live-your-dream-foundation-happy-bubbles/
Idea Competition by IIC SAKEC .,https://www.shahandanchor.com/home/idea-competition-by-iic-sakec/
Audited Statement of F.Y. 2017-18 .,https://www.shahandanchor.com/home/audited-statement-of-f-y-2017-18/
Internship opportunity at Arihant Media Solutions (AMS) .,https://www.shahandanchor.com/home/internship-at-art-of-living/
Invitation to join SAKEC Research Cell .,https://www.shahandanchor.com/home/invitation-to-join-sakec-research-cell/
Internship opportunity at Namita’s Fitness Hub (NFH) .,https://www.shahandanchor.com/home/internship-opportunity-at-namitas-fitness-hub-nfh/
Book Launch Event .,https://www.shahandanchor.com/home/book-launch-event/
"""ARTIFICIAL INTELLIGENCE: MAKING A SYSTEM INTELLIGENT"" Book Launch Event .",https://www.shahandanchor.com/home/artificial-intelligence-making-a-system-intelligent-book-launch-event/
Placement Orientation for 2021 Batch .,https://www.shahandanchor.com/home/placement-orientation-for-2020-batch/
A One Day Linux Workshop for Teachers .,https://www.shahandanchor.com/home/a-one-day-linux-workshop-for-teachers/
SAKEC Congratulates Students Placed in NSEIT .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-nseit/
SAKEC Congratulates Students Placed in Infosys .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-infosys/
SAKEC Congratulates Students Placed in Sciative Solutions .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-sciative-solutions/
SAKEC Congratulates Students Placed in Dolat Capital Market Pvt. Ltd .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-dolat-capital/
SAKEC Congratulates Students Placed in TCS Codevita .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-tcs-codevita/
Placement Event 2016-17 .,https://www.shahandanchor.com/home/placement-event-2016-17/
Placement Event 2017-18 .,https://www.shahandanchor.com/home/placement-event-2017-18/
Placement Year 2015-16 .,https://www.shahandanchor.com/home/placement-year-2015-16/
Placement Event 2018-19 .,https://www.shahandanchor.com/home/placement-event-2018-19/
Placement Year 2016-17 .,https://www.shahandanchor.com/home/placement-year-2016-17/
Placement Year 2017-18 .,https://www.shahandanchor.com/home/placement-year-2017-18/
Placement Year 2018-19 .,https://www.shahandanchor.com/home/placement-year-2018-19/
Placement Year 2019-20 .,https://www.shahandanchor.com/home/placement-year-2019-20/
Faculty Development Workshop on Agile Development Practice .,https://www.shahandanchor.com/home/faculty-development-workshop-on-agile-development-practice/
My Story - Entrepreneur’s Life & Crossroad .,https://www.shahandanchor.com/home/my-story-entrepreneurs-life-crossroad/
IEEE SAKEC INDUSTRIAL VISIT 2020 .,https://www.shahandanchor.com/home/ieee-sakec-industrial-visit-2020/
SAKEC Congratulates Students Placed in Tata Consultancy Services .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-tata-consultancy-services/
Reimagining teaching and learning for the future .,https://www.shahandanchor.com/home/reimagining-teaching-and-learning-for-the-future/
Indian Development Foundation Day 2019 .,https://www.shahandanchor.com/home/indian-development-foundation-day-2019/
SAKEC Congratulates Students Placed in Gracenote - A Neilson Group Company .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-gracenote-a-neilson-group-company/
"Session on ""Connect with work session"" by Training and Placement Cell .",https://www.shahandanchor.com/home/sakec-robo-club-industrial-visit/
SAKEC Congratulates Students Placed in Infosys Limited .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-infosys-limited/
Gamification .,https://www.shahandanchor.com/home/gamification/
Blockchain & Its Applications .,https://www.shahandanchor.com/home/blockchain-its-applications/
IEEE OUTBOUND 2019 .,https://www.shahandanchor.com/home/ieee-outbound-2019/
Internship opportunity at MICROSOFT .,https://www.shahandanchor.com/home/internship-opportunity-at-microsoft/
SAKEC Congratulates Students Placed in Neosoft Technologies .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-jneosoft-technologies/
International University Fair .,https://www.shahandanchor.com/home/international-university-fair/
Exposure Visit to School – Problem Identification .,https://www.shahandanchor.com/home/exposure-visit-to-school-problem-identity-real-life/
My Story - Innovator's Life & Crossroad .,https://www.shahandanchor.com/home/my-story-innovators-life-crossroad/
SAKEC Congratulates Students Placed in Reliance Jio Inocomm Ltd .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-reliance-jio-inocomm-ltd/
Student Development Workshop on Agile Development Practice .,https://www.shahandanchor.com/home/7282-2/
SAKEC Congratulates Students Placed in Jaro Toppscholars .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-jaro-toppscholars/
Education Leadership Award by The ABP NEWS .,https://www.shahandanchor.com/home/education-leadership-award-by-the-abp-news/
“50 FABULOUS EDUTECH LEADERS” at the 8th World Education Congress .,https://www.shahandanchor.com/home/50-fabulous-edutech-leaders-at-the-8th-world-education-congress/
Congratulations the team Coll_Shahandanchor_1 for ranking 1st Nationally and 50th Internationally at DATA MINING CUP 2019 @ Berlin .,https://www.shahandanchor.com/home/congratulations-the-team-coll_shahandanchor_1-for-ranking-1st-nationally-and-50th-internationally-at-data-mining-cup-2019-berlin/
Registration of Institution’s Innovation Council (IIC 2.0) .,https://www.shahandanchor.com/home/registration-of-institutions-innovation-council-iic-2-0/
Alumni Talk .,https://www.shahandanchor.com/home/student-development-workshop-on-industry-expectations-from-engineering-graduates/
Internship opportunity with Indian Development Foundation .,https://www.shahandanchor.com/home/5156-2/
Alumni Cell Student Team Registration .,https://www.shahandanchor.com/home/alumni-cell-student-team-registration/
14th Inter-Collegiate/Institute/Department Avishkar Research Convention (Zone VIII) .,https://www.shahandanchor.com/home/14th-inter-collegiate-institute-department-avishkar-research-convention-zone-viii/
Clearance form for Leaving Certificate .,https://www.shahandanchor.com/home/clearance-form-leaving-certificate/
SAKEC Alumni Cell Logo Design Contest .,https://www.shahandanchor.com/home/sakec-alumni-cell-logo-design-contest/
SAKEC Congratulates Students Placed in LTI .,https://www.shahandanchor.com/home/lti-placed-students/
SAKEC Congratulates Students Placed in MAQ Software .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-maq-software/
Dress Code .,https://www.shahandanchor.com/home/dress-code/
Calculator Workshop 2019 .,https://www.shahandanchor.com/home/use-of-scientific-calculator/
SAKEC Global Immersion 2019-20: EUROPE .,https://www.shahandanchor.com/home/iste-arduino-for-beginners/
Workshops Organised by IIT Bombay E-Cell .,https://www.shahandanchor.com/home/workshops-organised-by-iit-bombay-e-cell/
Working with Geodesics - Creative Applications of Simple Mathematical and Geometrical Principles .,https://www.shahandanchor.com/home/working-with-geodesics-creative-applications-of-simple-mathematical-and-geometrical-principles/
