Intent,Query,Response
sakec.agent.update.link.2361,Episode 04 of India First Leadership Talk Series ,https://www.shahandanchor.com/home/episode-03-of-india-first-leadership-talk-series-19th-march-2019/
sakec.agent.update.link.2362,Google's Developer Student Club Lead Program ,https://www.shahandanchor.com/home/hands-on-github-workshop-2/
sakec.agent.update.link.2363,Governing Body ,https://www.shahandanchor.com/home/governing-body/
sakec.agent.update.link.2364,Congratulating the students listed as authors in GNUKhata software ,https://www.shahandanchor.com/home/congratulating-the-students-listed-as-authors-in-gnukhata-software/
sakec.agent.update.link.2365,"Internship at Centre for Creative Learning (CCL), IIT Gandhinagar ",https://www.shahandanchor.com/home/internship-at-centre-for-creative-learning-ccl-iit-gandhinagar/
sakec.agent.update.link.2366,Intern with Wisdom Sprouts ,https://www.shahandanchor.com/home/intern-with-wisdom-sprouts/
sakec.agent.update.link.2367,One Day Python Workshop for Teachers ,https://www.shahandanchor.com/home/design-competition-for-proof-of-concept-development/
sakec.agent.update.link.2368,Summer Training by Internshala ,https://www.shahandanchor.com/home/summer-training-by-internshala/
sakec.agent.update.link.2369,Internship in Association with Roti Bank Mumbai ,https://www.shahandanchor.com/home/internship-in-association-with-roti-bank-mumbai/
sakec.agent.update.link.2370,Stress Free Exams ,https://www.shahandanchor.com/home/machine-learning-tools/
sakec.agent.update.link.2371,Hands-on Workshop and Competition on Robotics ,https://www.shahandanchor.com/home/hands-on-workshop-and-competition-on-robotics/
sakec.agent.update.link.2372,Grand Summer Internship Fair by Internshala ,https://www.shahandanchor.com/home/intellectual-property-rightsipr/
sakec.agent.update.link.2373,ISTE IV CSTM ,https://www.shahandanchor.com/home/iste-iv-cstm/
sakec.agent.update.link.2374,ISTE-Magazine Article Collection 2019 ,https://www.shahandanchor.com/home/iste-magazine-launch-2019/
sakec.agent.update.link.2375,Student Development Workshop on Agile Software Development ,https://www.shahandanchor.com/home/orientation-for-enterprise-resource-planning-erp/
sakec.agent.update.link.2376,Internship in Association with Live Your Dream Foundation (Happy Bubbles) ,https://www.shahandanchor.com/home/internship-in-association-with-live-your-dream-foundation-happy-bubbles/
sakec.agent.update.link.2377,Idea Competition by IIC SAKEC ,https://www.shahandanchor.com/home/idea-competition-by-iic-sakec/
sakec.agent.update.link.2378,Audited Statement of FY 2017-18 ,https://www.shahandanchor.com/home/audited-statement-of-f-y-2017-18/
sakec.agent.update.link.2379,Internship opportunity at Arihant Media Solutions (AMS) ,https://www.shahandanchor.com/home/internship-at-art-of-living/
sakec.agent.update.link.2380,Invitation to join SAKEC Research Cell ,https://www.shahandanchor.com/home/invitation-to-join-sakec-research-cell/
sakec.agent.update.link.2381,Internship opportunity at Namita’s Fitness Hub (NFH) ,https://www.shahandanchor.com/home/internship-opportunity-at-namitas-fitness-hub-nfh/
sakec.agent.update.link.2382,Book Launch Event ,https://www.shahandanchor.com/home/book-launch-event/
sakec.agent.update.link.2383,"""ARTIFICIAL INTELLIGENCE: MAKING A SYSTEM INTELLIGENT"" Book Launch Event ",https://www.shahandanchor.com/home/artificial-intelligence-making-a-system-intelligent-book-launch-event/
sakec.agent.update.link.2384,Placement Orientation for 2021 Batch ,https://www.shahandanchor.com/home/placement-orientation-for-2020-batch/
sakec.agent.update.link.2385,A One Day Linux Workshop for Teachers ,https://www.shahandanchor.com/home/a-one-day-linux-workshop-for-teachers/
sakec.agent.update.link.2386,SAKEC Congratulates Students Placed in NSEIT ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-nseit/
sakec.agent.update.link.2387,SAKEC Congratulates Students Placed in Infosys ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-infosys/
sakec.agent.update.link.2388,SAKEC Congratulates Students Placed in Sciative Solutions ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-sciative-solutions/
sakec.agent.update.link.2389,SAKEC Congratulates Students Placed in Dolat Capital Market Pvt Ltd ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-dolat-capital/
sakec.agent.update.link.2390,SAKEC Congratulates Students Placed in TCS Codevita ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-tcs-codevita/
sakec.agent.update.link.2391,Placement Event 2016-17 ,https://www.shahandanchor.com/home/placement-event-2016-17/
sakec.agent.update.link.2392,Placement Event 2017-18 ,https://www.shahandanchor.com/home/placement-event-2017-18/
sakec.agent.update.link.2393,Placement Year 2015-16 ,https://www.shahandanchor.com/home/placement-year-2015-16/
sakec.agent.update.link.2394,Placement Event 2018-19 ,https://www.shahandanchor.com/home/placement-event-2018-19/
sakec.agent.update.link.2395,Placement Year 2016-17 ,https://www.shahandanchor.com/home/placement-year-2016-17/
sakec.agent.update.link.2396,Placement Year 2017-18 ,https://www.shahandanchor.com/home/placement-year-2017-18/
sakec.agent.update.link.2397,Placement Year 2018-19 ,https://www.shahandanchor.com/home/placement-year-2018-19/
sakec.agent.update.link.2398,Placement Year 2019-20 ,https://www.shahandanchor.com/home/placement-year-2019-20/
sakec.agent.update.link.2399,Faculty Development Workshop on Agile Development Practice ,https://www.shahandanchor.com/home/faculty-development-workshop-on-agile-development-practice/
sakec.agent.update.link.2400,My Story - Entrepreneur’s Life & Crossroad ,https://www.shahandanchor.com/home/my-story-entrepreneurs-life-crossroad/
sakec.agent.update.link.2401,IEEE SAKEC INDUSTRIAL VISIT 2020 ,https://www.shahandanchor.com/home/ieee-sakec-industrial-visit-2020/
sakec.agent.update.link.2402,SAKEC Congratulates Students Placed in Tata Consultancy Services ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-tata-consultancy-services/
sakec.agent.update.link.2403,Reimagining teaching and learning for the future ,https://www.shahandanchor.com/home/reimagining-teaching-and-learning-for-the-future/
sakec.agent.update.link.2404,Indian Development Foundation Day 2019 ,https://www.shahandanchor.com/home/indian-development-foundation-day-2019/
sakec.agent.update.link.2405,SAKEC Congratulates Students Placed in Gracenote - A Neilson Group Company ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-gracenote-a-neilson-group-company/
sakec.agent.update.link.2406,"Session on ""Connect with work session"" by Training and Placement Cell ",https://www.shahandanchor.com/home/sakec-robo-club-industrial-visit/
sakec.agent.update.link.2407,SAKEC Congratulates Students Placed in Infosys Limited ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-infosys-limited/
sakec.agent.update.link.2408,Gamification ,https://www.shahandanchor.com/home/gamification/
sakec.agent.update.link.2409,Blockchain & Its Applications ,https://www.shahandanchor.com/home/blockchain-its-applications/
sakec.agent.update.link.2410,IEEE OUTBOUND 2019 ,https://www.shahandanchor.com/home/ieee-outbound-2019/
sakec.agent.update.link.2411,Internship opportunity at MICROSOFT ,https://www.shahandanchor.com/home/internship-opportunity-at-microsoft/
sakec.agent.update.link.2412,SAKEC Congratulates Students Placed in Neosoft Technologies ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-jneosoft-technologies/
sakec.agent.update.link.2413,International University Fair ,https://www.shahandanchor.com/home/international-university-fair/
sakec.agent.update.link.2414,Exposure Visit to School – Problem Identification ,https://www.shahandanchor.com/home/exposure-visit-to-school-problem-identity-real-life/
sakec.agent.update.link.2415,My Story - Innovator's Life & Crossroad ,https://www.shahandanchor.com/home/my-story-innovators-life-crossroad/
sakec.agent.update.link.2416,SAKEC Congratulates Students Placed in Reliance Jio Inocomm Ltd ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-reliance-jio-inocomm-ltd/
sakec.agent.update.link.2417,Student Development Workshop on Agile Development Practice ,https://www.shahandanchor.com/home/7282-2/
sakec.agent.update.link.2418,SAKEC Congratulates Students Placed in Jaro Toppscholars ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-jaro-toppscholars/
sakec.agent.update.link.2419,Education Leadership Award by The ABP NEWS ,https://www.shahandanchor.com/home/education-leadership-award-by-the-abp-news/
sakec.agent.update.link.2420,“50 FABULOUS EDUTECH LEADERS” at the 8th World Education Congress ,https://www.shahandanchor.com/home/50-fabulous-edutech-leaders-at-the-8th-world-education-congress/
sakec.agent.update.link.2421,Congratulations the team Coll_Shahandanchor_1 for ranking 1st Nationally and 50th Internationally at DATA MINING CUP 2019 @ Berlin ,https://www.shahandanchor.com/home/congratulations-the-team-coll_shahandanchor_1-for-ranking-1st-nationally-and-50th-internationally-at-data-mining-cup-2019-berlin/
sakec.agent.update.link.2422,Registration of Institution’s Innovation Council (IIC 20) ,https://www.shahandanchor.com/home/registration-of-institutions-innovation-council-iic-2-0/
sakec.agent.update.link.2423,Alumni Talk ,https://www.shahandanchor.com/home/student-development-workshop-on-industry-expectations-from-engineering-graduates/
sakec.agent.update.link.2424,Internship opportunity with Indian Development Foundation ,https://www.shahandanchor.com/home/5156-2/
sakec.agent.update.link.2425,Alumni Cell Student Team Registration ,https://www.shahandanchor.com/home/alumni-cell-student-team-registration/
sakec.agent.update.link.2426,14th Inter-Collegiate/Institute/Department Avishkar Research Convention (Zone VIII) ,https://www.shahandanchor.com/home/14th-inter-collegiate-institute-department-avishkar-research-convention-zone-viii/
sakec.agent.update.link.2427,Clearance form for Leaving Certificate ,https://www.shahandanchor.com/home/clearance-form-leaving-certificate/
sakec.agent.update.link.2428,SAKEC Alumni Cell Logo Design Contest ,https://www.shahandanchor.com/home/sakec-alumni-cell-logo-design-contest/
sakec.agent.update.link.2429,SAKEC Congratulates Students Placed in LTI ,https://www.shahandanchor.com/home/lti-placed-students/
sakec.agent.update.link.2430,SAKEC Congratulates Students Placed in MAQ Software ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-maq-software/
sakec.agent.update.link.2431,Dress Code ,https://www.shahandanchor.com/home/dress-code/
sakec.agent.update.link.2432,Calculator Workshop 2019 ,https://www.shahandanchor.com/home/use-of-scientific-calculator/
sakec.agent.update.link.2433,SAKEC Global Immersion 2019-20: EUROPE ,https://www.shahandanchor.com/home/iste-arduino-for-beginners/
sakec.agent.update.link.2434,Workshops Organised by IIT Bombay E-Cell ,https://www.shahandanchor.com/home/workshops-organised-by-iit-bombay-e-cell/
sakec.agent.update.link.2435,Working with Geodesics - Creative Applications of Simple Mathematical and Geometrical Principles ,https://www.shahandanchor.com/home/working-with-geodesics-creative-applications-of-simple-mathematical-and-geometrical-principles/
sakec.agent.update.link.2436,SAKEC Congratulates Students Placed in Vistex Asia Pacific Pvt Ltd ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-vistex-asia-pacific-pvt-ltd/
sakec.agent.update.link.2437,SAKEC Congratulates Students Placed in Vistaar Technologies Price Management Solutions ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-vistaar-technologies-price-management-solutions/
sakec.agent.update.link.2438,SAKEC Congratulates Students Placed in Capgemini India ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-capgemini-india/
sakec.agent.update.link.2439,SAKEC Congratulates Students Placed in Infosys Limited ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-infosys-limited-2/
sakec.agent.update.link.2440,3D Visualization and Animation on IITBombayX ,https://www.shahandanchor.com/home/3d-visualization-and-animation-on-iitbombayx/
sakec.agent.update.link.2441,IETE SAKEC INDUSTRIAL VISIT 2020 ,https://www.shahandanchor.com/home/iete-sakec-industrial-visit-2020/
sakec.agent.update.link.2442,Industrial Visit and Training Program to GCV Life Pvt Ltd ,https://www.shahandanchor.com/home/industrial-visit-and-training-program-to-gcv-life-pvt-ltd/
sakec.agent.update.link.2443,“Ethical Hacking & IT Security” ,https://www.shahandanchor.com/home/ethical-hacking-it-security/
sakec.agent.update.link.2444,Opportunity to work with BLP ,https://www.shahandanchor.com/home/opportunity-to-work-with-blp/
sakec.agent.update.link.2445,Internship at ETmantra eLearning Solutions Pvt Ltd ,https://www.shahandanchor.com/home/oppourtunity-to-work-with-etmantra-elearning-solutions-pvt-ltd/
sakec.agent.update.link.2446,Opportunity to work with RotiBank Mumbai ,https://www.shahandanchor.com/home/opportunity-to-work-with-rotibank-mumbai/
sakec.agent.update.link.2447,Opportunity to work with GCV LIFE PVT LTD ,https://www.shahandanchor.com/home/opportunity-to-work-with-gcv-life-pvt-ltd/
sakec.agent.update.link.2448,Programs Offered ,https://www.shahandanchor.com/home/programs-offered/
sakec.agent.update.link.2449,SAKEC Congratulates GNUKhata Developers ,https://www.shahandanchor.com/home/sakec-congratulates-gnukhata-developers/
sakec.agent.update.link.2450,Innovation Story Telling ,https://www.shahandanchor.com/home/innovation-story-telling/
sakec.agent.update.link.2451,Four Golden Stars to SAKEC IIC ,https://www.shahandanchor.com/home/four-golden-stars-to-sakec-iic/
sakec.agent.update.link.2452,Seminar on : Intellectual Property Rights Awareness ,https://www.shahandanchor.com/home/seminar-on-intellectual-property-rights-awareness/
sakec.agent.update.link.2453,Story Telling – Product Development Phases ,https://www.shahandanchor.com/home/story-telling-product-development-phases/
sakec.agent.update.link.2454,Workshop on Design Thinking ,https://www.shahandanchor.com/home/workshop-on-design-thinking/
sakec.agent.update.link.2455,Visit of School Children to the Innovation Facilities in the Campus ,https://www.shahandanchor.com/home/visit-of-school-children-to-the-innovation-facilities-in-the-campus/
sakec.agent.update.link.2456,Enhancing Academic Patenting with IEEE IQP ,https://www.shahandanchor.com/home/enhancing-academic-patenting-with-ieee-iqp/
sakec.agent.update.link.2457,NEAT Logo Contest ,https://www.shahandanchor.com/home/neat-logo-contest/
sakec.agent.update.link.2458,SAKEC Congratulates Students Placed in CodeArray Technologies Pvt Ltd ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-codearray-technologies-pvt-ltd/
